Chrom	Start	End	Group
chr20	49275564	49279264	chr2
chr20	49280305	49280786	chr2
chr20	49328482	49328681	chr1
chr20	49342937	49343123	chr2
chr20	49343308	49343658	chr2
chr20	49343883	49346184	chr2
chr20	49346332	49346456	chr2
chr20	49347017	49348164	chr2
chr20	49348524	49348781	chr2
chr20	49351343	49351790	chr2
chr20	49351852	49352064	chr2
chr20	49356065	49356151	chr2
chr20	49356778	49357098	chr2
chr20	49363598	49366967	chr2
chr20	49366968	49367482	chr2
chr20	49367823	49375399	chr2
chr20	49376156	49376723	chr2
chr20	49379730	49379825	chr2
chr20	49379877	49380521	chr2
chr20	49384422	49384735	chr2
chr20	49384893	49385213	chr2
chr20	49385336	49386306	chr2
chr20	49386465	49386635	chr2
chr20	49387023	49387544	chr2
chr20	49387697	49387920	chr2
chr20	49389668	49390738	chr2
chr20	49396414	49396872	chr2
chr20	49404184	49404813	chr2
chr20	49411728	49412030	chr2
chr20	49412710	49413240	chr2
chr20	49414172	49416171	chr2
chr20	49416306	49420262	chr2
chr20	49420989	49421488	chr2
chr20	49423540	49423736	chr2
chr20	49423835	49424449	chr2
chr20	49424450	49425803	chr2
chr20	49426171	49428963	chr2
chr20	49432151	49433599	chr2
chr20	49434077	49434853	chr2
chr20	49437097	49437833	chr2
chr20	49439461	49439991	chr2
chr20	49440327	49441746	chr2
chr20	49443492	49444588	chr2
chr20	49444589	49444664	chr15
chr20	49444665	49444772	chr2
chr20	49444773	49444952	chr15
chr20	49446851	49446979	chr2
chr20	49447005	49448384	chr2
chr20	49448441	49448912	chr2
chr20	49449276	49449733	chr2
chr20	49449896	49450116	chr2
chr20	49450216	49451313	chr2
chr20	49451485	49451833	chr2
chr20	49451995	49452655	chr2
chr20	49460559	49462505	chr2
chr20	49464883	49465428	chr2
chr20	49465482	49466226	chr2
chr20	49466431	49467246	chr2
chr20	49467393	49467724	chr2
chr20	49473262	49474619	chr2
chr20	49474620	49474909	chr2
chr20	49474980	49475254	chr2
chr20	49475356	49475593	chr2
chr20	49475835	49476471	chr2
chr20	49477943	49479165	chr2
chr20	49479166	49483824	chr2
chr20	49483934	49485196	chr2
chr20	49494703	49495418	chr2
chr20	49495488	49495676	chr2
chr20	49495677	49495745	chr2
chr20	49495937	49496991	chr2
chr20	49505354	49506304	chr2
chr20	49507525	49508078	chr2
chr20	49508212	49509318	chr2
chr20	49509701	49510932	chr2
chr20	49510986	49511336	chr2
chr20	49512996	49515857	chr2
chr20	49519070	49520279	chr2
chr20	49521044	49521879	chr2
chr20	49522117	49522433	chr2
chr20	49523951	49524486	chr2
chr20	49534116	49534697	chr2
chr20	49539542	49539747	chr2
chr20	49540924	49541038	chr2
chr20	49544174	49544467	chr2
chr20	49544676	49544920	chr2
chr20	49547759	49548324	chr2
chr20	49548367	49549166	chr2
chr20	49549466	49549729	chr2
chr20	49549888	49550245	chr2
chr20	49560498	49563368	chr2
chr20	49566351	49567294	chr2
chr20	49568033	49568494	chr2
chr20	49569825	49570039	chr2
chr20	49571648	49572335	chr2
chr20	49575401	49576501	chr2
chr20	49580205	49581260	chr2
chr20	49585452	49586157	chr2
chr20	49591153	49592054	chr2
chr20	49592055	49592528	chr2
chr20	49594232	49594791	chr2
chr20	49596412	49596586	chr2
chr20	49596730	49596772	chr2
chr20	49600011	49600220	chr2
chr20	49605560	49605749	chr2
chr20	49605906	49606098	chr2
chr20	49608613	49609574	chr2
chr20	49611237	49611501	chr2
chr20	49617460	49617793	chr5
chr20	49632884	49634466	chr2
chr20	49634985	49635280	chr2
chr20	49635302	49635832	chr2
chr20	49635995	49636495	chr2
chr20	49637326	49637463	chr2
chr20	49639675	49639876	chr2
chr20	49640022	49640097	chr2
chr20	49640459	49640775	chr2
chr20	49641409	49641564	chr2
chr20	49642392	49642770	chr2
chr20	49643013	49643929	chr2
chr20	49646767	49647121	chr2
chr20	49656565	49657082	chr2
chr20	49657551	49658394	chr2
chr20	49659480	49659794	chr2
chr20	49659934	49660824	chr2
chr20	49661552	49661940	chr2
chr20	49665994	49666111	chr2
chr20	49667925	49668317	chr2
chr20	49672051	49672525	chr2
chr20	49674112	49674480	chr2
chr20	49674886	49674951	chr2
chr20	49675086	49675232	chr2
chr20	49675319	49675708	chr2
chr20	49675847	49676616	chr2
chr20	49678710	49679155	chr2
chr20	49690882	49691179	chr2
chr20	49691830	49692256	chr2
chr20	49696312	49696572	chr2
chr20	49696613	49697783	chr2
chr20	49698345	49699487	chr2
chr20	49703462	49703697	chr2
chr20	49703949	49703984	chr2
chr20	49703985	49704166	chr2
chr20	49704184	49704402	chr2
chr20	49704808	49705287	chr2
chr20	49706382	49706808	chr2
chr20	49706912	49707624	chr2
chr20	49708441	49708663	chr2
chr20	49708964	49709424	chr2
chr20	49710399	49711156	chr2
chr20	49711226	49712669	chr2
chr20	49713241	49713965	chr2
chr20	49713966	49714952	chr2
chr20	49718012	49718376	chr2
chr20	49729248	49729342	chr10
chr20	49729419	49729569	chr19
chr20	49729590	49729957	chr4
chr20	49742546	49742757	chr2
chr20	49743232	49743488	chr2
chr20	49747461	49748447	chr2
chr20	49756129	49756560	chr2
chr20	49756580	49756698	chr2
chr20	49768329	49768443	chr3
chr20	49810083	49810610	chr2
chr20	49810753	49811069	chr2
chr20	49811133	49811523	chr2
chr20	49812449	49813837	chr2
chr20	49813873	49814612	chr2
chr20	49814756	49815203	chr2
chr20	49816656	49816713	chr2
chr20	49817371	49817471	chr2
chr20	49819090	49819129	chr2
chr20	49822423	49822459	chr2
chr20	49823052	49823169	chr2
chr20	49824156	49824501	chr2
chr20	49829081	49829162	chr16
chr20	49829163	49829198	chr16
chr20	49829199	49829227	chr16
chr20	49829536	49829588	chr16
chr20	49829589	49829724	chr16
chr20	49829725	49829967	chr16
chr20	49829968	49830054	chr16
chr20	49830055	49830107	chr16
chr20	49830116	49830230	chr16
chr20	49830231	49830330	chr16
chr20	49830331	49830441	chr16
chr20	49830442	49830542	chr16
chr20	49830543	49830711	chr16
chr20	49830712	49830889	chr16
chr20	49830890	49831010	chr16
chr20	49831011	49832899	chr16
chr20	49833162	49833463	chr16
chr20	49839157	49839422	chr2
chr20	49839482	49839610	chr2
chr20	49845006	49845284	chr2
chr20	49848805	49850565	chr2
chr20	49850659	49851122	chr2
chr20	49851186	49851759	chr2
chr20	49854964	49855227	chr2
chr20	49855382	49855594	chr2
chr20	49858342	49858667	chr2
chr20	49862561	49863168	chr2
chr20	49863257	49863426	chr2
chr20	49864513	49864849	chr2
chr20	49865560	49866458	chr2
chr20	49872794	49872881	chr2
chr20	49874562	49875080	chr2
chr20	49877446	49877809	chr2
chr20	49877872	49878212	chr2
chr20	49880775	49881060	chr2
chr20	49883775	49884188	chr2
chr20	49884326	49884811	chr2
chr20	49886593	49886946	chr2
chr20	49887780	49890667	chr2
chr20	49903364	49906873	chr2
chr20	49908101	49908983	chr2
chr20	49913118	49914828	chr2
chr20	49914859	49916091	chr2
chr20	49916367	49916520	chr2
chr20	49917301	49917970	chr2
chr20	49918871	49918980	chr2
chr20	49923294	49923865	chr2
chr20	49924185	49924297	chr2
chr20	49936310	49936710	chr2
chr20	49938185	49939052	chr2
chr20	49940777	49942073	chr2
chr20	49942166	49942426	chr3
chr20	49944373	49944444	chr2
chr20	49944596	49944703	chr2
chr20	49945051	49945491	chr2
chr20	49946052	49946535	chr2
chr20	49949043	49949362	chr2
chr20	49951886	49954071	chr2
chr20	49956698	49957156	chr15
chr20	49957157	49957246	chr15
chr20	49957247	49957397	chr15
chr20	49957398	49957561	chr15
chr20	49957562	49957685	chr15
chr20	49957686	49957908	chr15
chr20	49957909	49958146	chr15
chr20	49979141	49979233	chr2
chr20	49980599	49981659	chr2
chr20	49981734	49983493	chr2
chr20	49983603	49984855	chr2
chr20	49985247	49986070	chr2
chr20	49986124	49990795	chr2
chr20	49994113	49994457	chr2
chr20	49994780	49994827	chr2
chr20	49997399	49998450	chr2
chr20	49999011	49999604	chr2
chr20	50009908	50010133	chr2
chr20	50012517	50013078	chr2
chr20	50014411	50014599	chr2
chr20	50014631	50015850	chr2
chr20	50017253	50018149	chr2
chr20	50019806	50020584	chr2
chr20	50020636	50020820	chr2
chr20	50023102	50024008	chr2
chr20	50025816	50026375	chr2
chr20	50026535	50027271	chr2
chr20	50027431	50028411	chr2
chr20	50030114	50030703	chr2
chr20	50030955	50031109	chr2
chr20	50031260	50031421	chr2
chr20	50037827	50038438	chr2
chr20	50038683	50039447	chr2
chr20	50039739	50040914	chr2
chr20	50043850	50045397	chr2
chr20	50045560	50046045	chr2
chr20	50047040	50047385	chr2
chr20	50048373	50049131	chr2
chr20	50050630	50050910	chr2
chr20	50050947	50051225	chr2
chr20	50052752	50054228	chr2
chr20	50054291	50054573	chr2
chr20	50054619	50055252	chr2
chr20	50061074	50062024	chr2
chr20	50079941	50080340	chr2
chr20	50081106	50082964	chr2
chr20	50083077	50083652	chr2
chr20	50083762	50083894	chr2
chr20	50084047	50084326	chr2
chr20	50085331	50085654	chr2
chr20	50095402	50095530	chr2
chr20	50095785	50096898	chr2
chr20	50109591	50111225	chr2
chr20	50111295	50112356	chr2
chr20	50112553	50114359	chr2
chr20	50114539	50114693	chr2
chr20	50115105	50115579	chr2
chr20	50115635	50116398	chr2
chr20	50124127	50125368	chr2
chr20	50127464	50129150	chr2
chr20	50129300	50131036	chr2
chr20	50133008	50133271	chr2
chr20	50138204	50138856	chr2
chr20	50140206	50142361	chr2
chr20	50143494	50143678	chr2
chr20	50144197	50144679	chr2
chr20	50146360	50147308	chr2
chr20	50149292	50150093	chr2
chr20	50150255	50150694	chr2
chr20	50151027	50151532	chr2
chr20	50152016	50153939	chr2
chr20	50155404	50156119	chr2
chr20	50156237	50156420	chr2
chr20	50180483	50180570	chr2
chr20	50180698	50180834	chr2
chr20	50182350	50182721	chr2
chr20	50186179	50186458	chr2
chr20	50186553	50186588	chr2
chr20	50187360	50188500	chr2
chr20	50188589	50194424	chr2
chr20	50194701	50195830	chr2
chr20	50196062	50196438	chr2
chr20	50198215	50198752	chr2
chr20	50199392	50200970	chr2
chr20	50207958	50208863	chr2
chr20	50215020	50217356	chr2
chr20	50221477	50222903	chr2
chr20	50223111	50223895	chr2
chr20	50224220	50224485	chr2
chr20	50224544	50225366	chr2
chr20	50225619	50227103	chr2
chr20	50227123	50227312	chr2
chr20	50231307	50232142	chr2
chr20	50232267	50232531	chr2
chr20	50232632	50233256	chr2
chr20	50233257	50236190	chr2
chr20	50237407	50237600	chr2
chr20	50239243	50240443	chr2
chr20	50242565	50245003	chr2
chr20	50246373	50247556	chr2
chr20	50247610	50248789	chr2
chr20	50249428	50251503	chr2
chr20	50251989	50252434	chr2
chr20	50252931	50253116	chr2
chr20	50256781	50257254	chr2
chr20	50258017	50259245	chr2
chr20	50259420	50259794	chr2
chr20	50259962	50261359	chr2
chr20	50263585	50263983	chr2
chr20	50264502	50265182	chr2
chr20	50266612	50268726	chr2
chr20	50269416	50270132	chr2
chr20	50272099	50272417	chr2
chr20	50273582	50274449	chr2
chr20	50274815	50277618	chr2
chr20	50277722	50278166	chr2
chr20	50278473	50279461	chr2
chr20	50283632	50286535	chr2
chr20	50290794	50293177	chr2
chr20	50293264	50293579	chr2
chr20	50293615	50293933	chr2
chr20	50293969	50295073	chr2
chr20	50295146	50296132	chr2
chr20	50296358	50299564	chr2
chr20	50300093	50301683	chr2
chr20	50304244	50306105	chr2
chr20	50306667	50307291	chr2
chr20	50308152	50309629	chr2
chr20	50309749	50310125	chr2
chr20	50310219	50310424	chr2
chr20	50311479	50314045	chr2
chr20	50315818	50315928	chr2
chr20	50315971	50316068	chr2
chr20	50319100	50319954	chr2
chr20	50320263	50321690	chr2
chr20	50322610	50323249	chr2
chr20	50324231	50324401	chr2
chr20	50324420	50324505	chr2
chr20	50324506	50324774	chr2
chr20	50324775	50325793	chr2
chr20	50325817	50326074	chr2
chr20	50327715	50328120	chr2
chr20	50332624	50334518	chr2
chr20	50338512	50339825	chr2
chr20	50340307	50340987	chr2
chr20	50341095	50344328	chr2
chr20	50344563	50344992	chr2
chr20	50345281	50345526	chr2
chr20	50354048	50355334	chr2
chr20	50356346	50356770	chr2
chr20	50358110	50358621	chr2
chr20	50366394	50368301	chr2
chr20	50372524	50373392	chr2
chr20	50376934	50377725	chr2
chr20	50377931	50378075	chr2
chr20	50378443	50380363	chr2
chr20	50380475	50381534	chr2
chr20	50381990	50382678	chr2
chr20	50384942	50385747	chr2
chr20	50386006	50386692	chr2
chr20	50390257	50390909	chr2
chr20	50395194	50395834	chr2
chr20	50395835	50396211	chr2
chr20	50398609	50399597	chr2
chr20	50403615	50405757	chr2
chr20	50409716	50409932	chr2
chr20	50409933	50410097	chr2
chr20	50410417	50410743	chr2
chr20	50413176	50413594	chr2
chr20	50414479	50414644	chr2
chr20	50415081	50417448	chr2
chr20	50423238	50423367	chr2
chr20	50446714	50446843	chr2
chr20	50455688	50456354	chr2
chr20	50456433	50457201	chr2
chr20	50457629	50457914	chr2
chr20	50458975	50459038	chr2
chr20	50459069	50459417	chr2
chr20	50459591	50459993	chr2
chr20	50460015	50461233	chr2
chr20	50464032	50464449	chr2
chr20	50467728	50468073	chr2
chr20	50468997	50469592	chr2
chr20	50474966	50475160	chr2
chr20	50479639	50480237	chr4
chr20	50481841	50482068	chr2
chr20	50483007	50483261	chr2
chr20	50488389	50488713	chr2
chr20	50492624	50492747	chr2
chr20	50493071	50493273	chr2
chr20	50493274	50493279	chr2
chr20	50493280	50493975	chr2
chr20	50494411	50495049	chr2
chr20	50496874	50497432	chr2
chr20	50497872	50498616	chr2
chr20	50498690	50499198	chr2
chr20	50499470	50500321	chr2
chr20	50501226	50501376	chr2
chr20	50501502	50502600	chr2
chr20	50502616	50503387	chr2
chr20	50503805	50504523	chr2
chr20	50505283	50505858	chr2
chr20	50505994	50506743	chr2
chr20	50510050	50512553	chr2
chr20	50512725	50512871	chr2
chr20	50512892	50514453	chr2
chr20	50514492	50515048	chr2
chr20	50515312	50515375	chr2
chr20	50515572	50517069	chr2
chr20	50517231	50518105	chr2
chr20	50518122	50518593	chr2
chr20	50519031	50520066	chr2
chr20	50520169	50522292	chr2
chr20	50522293	50522740	chr2
chr20	50523064	50523343	chr4
chr20	50524408	50524590	chr2
chr20	50525243	50525591	chr2
chr20	50525678	50525826	chr2
chr20	50526411	50526740	chr2
chr20	50527146	50527386	chr2
chr20	50527488	50527653	chr2
chr20	50528961	50529730	chr2
chr20	50531847	50533419	chr2
chr20	50533615	50533962	chr2
chr20	50534107	50534237	chr2
chr20	50541276	50541351	chr2
chr20	50541420	50541940	chr2
chr20	50542430	50542814	chr2
chr20	50543012	50543095	chr2
chr20	50543118	50543219	chr2
chr20	50543317	50543405	chr2
chr20	50546385	50547372	chr2
chr20	50547782	50547945	chr2
chr20	50550428	50551161	chr2
chr20	50559686	50561191	chr2
chr20	50561339	50562222	chr2
chr20	50564813	50566357	chr2
chr20	50566460	50567117	chr2
chr20	50567448	50569172	chr2
chr20	50569430	50569838	chr11
chr20	50572070	50575111	chr2
chr20	50576225	50576582	chr2
chr20	50578330	50578660	chr2
chr20	50578984	50579047	chr2
chr20	50579113	50580244	chr2
chr20	50580361	50583399	chr2
chr20	50583433	50584815	chr2
chr20	50586884	50588000	chr2
chr20	50589585	50589807	chr2
chr20	50592342	50593292	chr2
chr20	50594531	50595092	chr2
chr20	50595283	50596359	chr2
chr20	50597567	50597950	chr2
chr20	50600235	50600429	chr2
chr20	50601504	50602944	chr2
chr20	50604595	50604841	chr2
chr20	50608234	50609456	chr2
chr20	50609566	50609846	chr2
chr20	50609930	50610280	chr2
chr20	50610816	50611511	chr2
chr20	50613609	50614003	chr2
chr20	50614337	50614548	chr2
chr20	50615997	50616100	chr2
chr20	50619897	50620346	chr2
chr20	50620347	50621081	chr15
chr20	50621082	50621149	chr2
chr20	50621150	50621191	chrX
chr20	50624154	50625067	chr2
chr20	50625650	50626217	chr2
chr20	50628272	50629954	chr2
chr20	50630696	50632772	chr2
chr20	50635487	50635737	chr2
chr20	50636162	50637492	chr2
chr20	50644277	50644673	chr2
chr20	50645805	50646104	chr2
chr20	50646454	50647026	chr2
chr20	50649510	50649971	chr2
chr20	50652053	50652286	chr2
chr20	50655294	50655933	chr2
chr20	50658993	50660281	chr2
chr20	50661454	50662786	chr2
chr20	50665967	50666261	chr2
chr20	50667783	50668611	chr2
chr20	50668822	50669880	chr2
chr20	50673390	50673892	chr2
chr20	50673903	50673974	chr2
chr20	50674131	50674678	chr2
chr20	50675445	50676322	chr2
chr20	50676896	50677364	chr2
chr20	50677994	50678631	chr2
chr20	50686797	50687167	chr2
chr20	50689371	50690572	chr2
chr20	50690640	50691885	chr2
chr20	50700498	50700562	chr2
chr20	50700993	50702031	chr2
chr20	50715342	50715611	chr2
chr20	50715889	50716277	chr2
chr20	50718218	50718723	chr2
chr20	50724631	50725236	chr2
chr20	50726851	50727217	chr2
chr20	50727258	50728514	chr2
chr20	50728551	50733117	chr2
chr20	50733458	50734121	chr2
chr20	50734529	50734736	chr2
chr20	50735013	50736467	chr2
chr20	50737082	50737602	chr2
chr20	50737811	50738093	chr2
chr20	50740605	50740711	chr2
chr20	50742831	50742970	chr2
chr20	50743416	50743556	chr2
chr20	50746287	50747019	chr2
chr20	50749445	50749535	chr2
chr20	50749604	50750527	chr2
chr20	50750609	50751162	chrX
chr20	50751355	50751710	chrX
chr20	50752251	50753342	chr2
chr20	50753390	50753768	chr2
chr20	50753769	50753811	chr17
chr20	50753975	50754291	chr17
chr20	50761480	50762195	chr2
chr20	50762741	50763263	chr2
chr20	50764639	50764833	chr2
chr20	50765629	50765677	chr2
chr20	50790575	50791213	chr2
chr20	50794869	50795468	chr2
chr20	50800940	50801135	chr2
chr20	50813838	50814277	chr2
chr20	50815385	50815849	chr2
chr20	50817748	50818779	chr2
chr20	50819241	50819740	chr2
chr20	50824123	50824769	chr2
chr20	50827646	50828626	chr2
chr20	50829814	50830149	chr2
chr20	50830303	50830464	chr2
chr20	50831812	50832098	chr2
chr20	50840214	50840649	chrX
chr20	50840650	50840767	chrX
chr20	50840768	50840827	chrX
chr20	50841817	50841881	chr2
chr20	50847386	50847761	chr2
chr20	50848709	50849512	chr2
chr20	50850694	50851365	chr2
chr20	50856269	50857127	chr2
chr20	50865847	50865983	chr2
chr20	50868878	50869746	chr2
chr20	50869922	50871947	chr2
chr20	50876418	50876576	chr2
chr20	50877113	50877540	chr2
chr20	50881389	50881547	chr2
chr20	50888942	50894611	chr2
chr20	50900903	50901195	chr2
chr20	50901774	50904224	chr2
chr20	50908442	50908492	chr2
chr20	50909452	50909867	chr2
chr20	50910029	50910097	chr2
chr20	50910861	50911181	chr2
chr20	50913713	50913837	chrX
chr20	50913838	50913940	chrX
chr20	50913941	50914252	chrX
chr20	50914253	50915155	chrX
chr20	50915582	50915725	chr2
chr20	50917259	50917349	chr2
chr20	50918331	50918508	chr2
chr20	50918524	50918579	chr2
chr20	50918735	50918822	chr2
chr20	50918897	50919162	chr2
chr20	50920671	50920774	chr2
chr20	50920775	50921430	chr2
chr20	50923275	50923425	chr2
chr20	50924481	50924572	chr2
chr20	50924919	50925257	chr2
chr20	50925283	50925784	chr2
chr20	50926257	50926515	chr2
chr20	50926944	50927544	chr2
chr20	50927681	50933706	chr2
chr20	50934125	50934580	chr2
chr20	50934643	50935341	chr2
chr20	50935413	50936648	chr2
chr20	50936756	50937101	chr2
chr20	50940842	50941098	chr2
chr20	50942016	50942217	chr2
chr20	50945711	50945833	chr2
chr20	50945839	50945963	chr2
chr20	50945989	50946153	chr2
chr20	50947937	50948822	chr2
chr20	50953821	50953896	chr2
chr20	50954550	50954676	chr2
chr20	50954924	50955355	chr2
chr20	50957462	50960500	chr2
chr20	50960606	50960700	chr2
chr20	50961156	50961323	chr2
chr20	50967110	50968107	chr2
chr20	50971033	50971338	chr2
chr20	50977526	50978145	chr2
chr20	50987787	50987924	chr2
chr20	50988140	50988631	chr2
chr20	50989438	50989540	chr2
chr20	50997062	50998211	chr2
chr20	51000428	51001086	chr2
chr20	51001206	51001381	chr2
chr20	51001422	51002007	chr2
chr20	51002805	51002879	chr2
chr20	51003047	51005439	chr2
chr20	51005804	51006279	chr2
chr20	51006302	51006386	chr2
chr20	51009037	51010399	chr2
chr20	51012361	51012997	chr2
chr20	51013625	51017623	chr2
chr20	51017720	51018493	chr2
chr20	51018615	51019349	chr2
chr20	51019584	51020255	chr2
chr20	51020256	51024229	chr2
chr20	51025712	51026893	chr2
chr20	51026931	51027879	chr2
chr20	51028036	51028135	chr2
chr20	51028288	51029319	chr2
chr20	51030002	51031338	chr2
chr20	51031478	51031937	chr15
chr20	51031938	51032748	chr15
chr20	51034537	51034626	chr2
chr20	51034836	51036012	chr2
chr20	51045043	51045170	chr2
chr20	51047035	51047323	chr2
chr20	51048377	51049576	chr2
chr20	51058246	51058292	chr2
chr20	51060431	51060700	chr2
chr20	51061050	51061987	chr2
chr20	51068269	51068347	chr2
chr20	51068996	51069387	chr2
chr20	51069682	51069754	chr2
chr20	51070193	51070294	chr2
chr20	51070720	51070853	chr2
chr20	51070946	51071888	chr2
chr20	51074806	51075187	chr2
chr20	51077830	51078710	chr2
chr20	51080120	51081021	chr2
chr20	51084544	51084856	chr2
chr20	51084898	51085758	chr2
chr20	51086279	51086675	chr2
chr20	51086971	51087303	chr2
chr20	51087354	51087778	chr2
chr20	51087943	51088332	chr2
chr20	51088736	51088809	chr11
chr20	51089285	51089744	chr2
